2025-12-25 08:00:07.617 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:107)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:93)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:233)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$3(HandlerMappingIntrospector.java:195)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:230)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:352)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:268)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at jh.exp.common.filter.CurrentUserFilter.doFilterInternal(CurrentUserFilter.java:48)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.__invoke(StandardContextValve.java:90)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:41002)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:391)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:896)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1736)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:842)
2025-12-25 11:33:17.126 [http-nio-8101-exec-5] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-12-25 11:33:17.132 [http-nio-8101-exec-5] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 JPA repository interfaces.
2025-12-25 11:33:17.133 [http-nio-8101-exec-5] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-12-25 11:33:17.138 [http-nio-8101-exec-5] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2025-12-25 11:33:17.144 [http-nio-8101-exec-5] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[jh.exp.auth]' package. Please check your configuration.
2025-12-25 11:33:17.422 [http-nio-8101-exec-5] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-12-25 11:33:17.446 [http-nio-8101-exec-5] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-12-25 11:33:17.921 [http-nio-8101-exec-5] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-12-25 11:33:17.962 [http-nio-8101-exec-5] ERROR j.e.a.c.bus.PersonController - 修改用户信息异常!
java.lang.NullPointerException: Cannot invoke "String.equals(Object)" because "status" is null
	at jh.exp.auth.service.bus.Impl.PersonServiceImpl.updatePersonInfo(PersonServiceImpl.java:84)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:354)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:716)
	at jh.exp.auth.service.bus.Impl.PersonServiceImpl$$SpringCGLIB$$0.updatePersonInfo(<generated>)
	at jh.exp.auth.controller.bus.PersonController.updatePersonInfo(PersonController.java:69)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:206)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:365)
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:126)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:120)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:179)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:107)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:93)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:233)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$3(HandlerMappingIntrospector.java:195)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:230)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:352)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:268)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at jh.exp.common.filter.CurrentUserFilter.doFilterInternal(CurrentUserFilter.java:48)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.__invoke(StandardContextValve.java:90)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:41002)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:391)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:896)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1736)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:842)
2025-12-25 11:35:28.215 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:37:22.356 [http-nio-8101-exec-7] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-12-25 11:37:22.375 [http-nio-8101-exec-7] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 19 ms. Found 0 JPA repository interfaces.
2025-12-25 11:37:22.376 [http-nio-8101-exec-7] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-12-25 11:37:22.383 [http-nio-8101-exec-7] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2025-12-25 11:37:22.388 [http-nio-8101-exec-7] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[jh.exp.auth]' package. Please check your configuration.
2025-12-25 11:39:28.224 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:41:28.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:43:58.217 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:45:58.222 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:47:58.225 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:49:58.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:52:28.229 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:54:58.222 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:57:28.220 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 11:59:28.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:01:58.213 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:03:58.217 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:05:58.218 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:08:28.216 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:10:58.223 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:12:58.223 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:15:28.227 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:17:58.219 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:19:58.220 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:21:58.224 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:24:28.218 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:26:28.228 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:28:58.225 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:30:58.225 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:33:28.216 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:35:28.223 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:37:58.224 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:39:58.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:42:28.218 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:44:58.215 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:46:58.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:48:58.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:51:28.225 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:53:58.214 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:55:58.219 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 12:58:28.218 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:00:28.220 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:02:28.225 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:04:58.224 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:07:28.228 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:09:28.229 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:11:58.224 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:14:28.222 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:16:58.225 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:19:28.224 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:21:58.228 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:24:28.215 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:26:28.223 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
2025-12-25 13:28:28.226 [idle-monitor-exp-auth] INFO  SERVICE_IDLE_MONITOR - ====== [SERVICE_IDLE] [exp-auth] 系统已进入休眠，等待激活 ======
